,item_sku_id,dc_id,date,quantity,vendibility,original_price,discount
47936,18,4,2017-10-30,0.0,1.0,,
57461,22,3,2017-10-30,0.0,1.0,,
68189,3,5,2017-10-30,0.0,1.0,,
27075,8,3,2017-10-30,0.0,1.0,,
26926,22,4,2017-10-30,0.0,1.0,,
21626,7,4,2017-10-30,82.0,1.0,0.00498812351544,6.43107769424
4166,30,5,2017-10-30,2.0,1.0,0.00197524690586,5.22151898734
50503,33,4,2017-10-30,0.0,0.0,,
5441,19,4,2017-10-30,1.0,1.0,0.0123765470684,10.0
45218,20,3,2017-10-30,114.0,1.0,0.000250031253907,6.4
63989,31,5,2017-10-30,1.0,1.0,0.00361295161895,10.0
27162,22,0,2017-10-30,0.0,1.0,,
6119,10,2,2017-10-30,0.0,1.0,,
15626,22,2,2017-10-30,0.0,1.0,,
31600,10,0,2017-10-30,8.0,1.0,0.00987623452932,4.50506329114
55293,13,0,2017-10-30,18.0,1.0,0.00225028128516,8.77777777778
16152,23,4,2017-10-30,0.0,1.0,,
45504,5,4,2017-10-30,0.0,0.0,,
49357,33,3,2017-10-30,4.0,0.0,0.0248781097637,10.0
43255,13,5,2017-10-30,4.0,1.0,0.00225028128516,8.77777777778
16301,29,3,2017-10-30,3.0,1.0,0.00123765470684,4.94949494949
12110,34,5,2017-10-30,1.0,1.0,0.000487560945118,2.5641025641
28747,6,0,2017-10-30,0.0,1.0,,
1472,6,3,2017-10-30,3.0,1.0,0.0148768596075,8.31932773109
52791,4,0,2017-10-30,0.0,0.0,,
36346,17,4,2017-10-30,0.0,0.0,,
71049,17,3,2017-10-30,0.0,1.0,,
41687,31,0,2017-10-30,0.0,0.0,,
20790,32,3,2017-10-30,0.0,1.0,,
49666,4,4,2017-10-30,1.0,0.0,0.00847605950744,4.26253687316
69595,17,1,2017-10-30,1.0,1.0,0.00072509063633,10.0
24067,38,3,2017-10-30,0.0,1.0,,
43508,18,3,2017-10-30,1.0,1.0,0.0273784223028,10.0
21752,10,5,2017-10-30,1.0,1.0,0.00987623452932,3.78481012658
16125,29,4,2017-10-30,1.0,0.0,0.00123765470684,4.94949494949
64578,34,5,2017-10-31,0.0,1.0,,
34376,7,0,2017-10-31,144.0,1.0,0.00497437179647,6.48906760493
60152,24,2,2017-10-31,1.0,0.0,0.0137392174022,5.45040946315
11742,26,2,2017-10-31,4.0,1.0,0.0823852981623,10.0
65938,32,1,2017-10-31,1.0,0.0,0.00236279534942,10.0
59567,20,5,2017-10-31,91.0,1.0,0.000250031253907,5.0
11514,13,1,2017-10-31,12.0,1.0,0.00225028128516,8.63888888889
57790,40,0,2017-10-31,1.0,1.0,0.016127015877,7.67441860465
53640,32,3,2017-10-31,0.0,1.0,,
56403,13,4,2017-10-31,7.0,1.0,0.00225028128516,8.53888888889
342,35,4,2017-10-31,10.0,1.0,0.0018752344043,10.0
31722,13,0,2017-10-31,22.0,1.0,0.00225028128516,8.27222222222
45221,20,4,2017-10-31,32.0,1.0,0.000250031253907,5.0
17031,36,5,2017-10-31,0.0,1.0,,
68077,37,3,2017-10-31,35.0,1.0,0.0016577072134,7.46606334842
30247,13,3,2017-10-31,8.0,1.0,0.00225028128516,8.77777777778
63860,34,1,2017-10-31,2.0,1.0,0.000487560945118,10.0
11387,32,0,2017-10-31,2.0,1.0,0.00236279534942,9.4708994709
38008,30,3,2017-10-31,1.0,1.0,0.00197524690586,3.48101265823
40358,5,2,2017-10-31,0.0,0.0,,
15012,29,4,2017-10-31,0.0,0.0,,
43385,32,5,2017-10-31,0.0,1.0,,
19473,13,5,2017-10-31,6.0,1.0,0.00225028128516,8.77777777778
49899,20,3,2017-10-31,66.0,1.0,0.000250031253907,6.65
46304,20,2,2017-10-31,46.0,1.0,0.000250031253907,5.0
15510,9,3,2017-10-31,0.0,1.0,,
40828,7,2,2017-10-31,122.0,1.0,0.00495561945243,6.50353178607
30642,17,5,2017-10-31,0.0,1.0,,
67161,31,3,2017-10-31,0.0,1.0,,
28383,6,3,2017-10-31,0.0,1.0,,
49348,18,0,2017-10-31,5.0,1.0,0.0273784223028,10.0
24996,25,0,2017-10-31,1.0,1.0,0.00600075009376,8.3125
36669,18,5,2017-10-31,0.0,1.0,,
41915,38,1,2017-10-31,1.0,1.0,0.000437554694337,10.0
59006,17,2,2017-10-31,1.0,1.0,0.00072509063633,10.0
28748,6,0,2017-10-31,0.0,1.0,,
35998,18,1,2017-10-31,2.0,1.0,0.0273784223028,10.0
28986,25,3,2017-10-31,0.0,1.0,,
28984,25,2,2017-10-31,1.0,1.0,0.00600075009376,8.3125
25284,17,1,2017-10-31,3.0,1.0,0.00072509063633,10.0
28994,28,0,2017-10-31,4.0,1.0,0.0112389048631,5.55061179088
57184,39,4,2017-10-31,8.0,1.0,0.0198774846856,9.2534591195
16255,24,0,2017-10-31,1.0,1.0,0.0137392174022,5.45040946315
1562,28,3,2017-10-31,1.0,1.0,0.0112389048631,5.55061179088
30093,28,5,2017-10-31,1.0,1.0,0.0112389048631,5.55061179088
19159,6,4,2017-10-31,0.0,0.0,,
21596,25,5,2017-10-31,0.0,1.0,,
48677,31,4,2017-10-31,0.0,1.0,,
58003,31,2,2017-10-31,0.0,0.0,,
8497,40,5,2017-10-31,0.0,1.0,,
19102,17,4,2017-10-31,0.0,1.0,,
67488,5,1,2017-10-31,1.0,0.0,0.124890611326,8.998998999
23909,31,1,2017-10-31,1.0,1.0,0.00486310788849,7.4293059126
52874,17,3,2017-10-31,1.0,0.0,0.00072509063633,10.0
34553,24,3,2017-10-31,0.0,0.0,,
18618,5,4,2017-10-31,0.0,0.0,,
62337,5,3,2017-10-31,1.0,0.0,0.124890611326,8.998998999
28129,31,0,2017-10-31,0.0,0.0,,
28799,18,2,2017-10-31,2.0,1.0,0.0273784223028,10.0
63396,25,4,2017-10-31,0.0,1.0,,
47154,24,1,2017-10-31,2.0,0.0,0.0137392174022,5.45040946315
8803,38,0,2017-10-31,2.0,1.0,0.000437554694337,10.0
8801,38,2,2017-10-31,0.0,1.0,,
58223,31,5,2017-10-31,1.0,1.0,0.00486310788849,7.4293059126
43819,17,0,2017-10-31,9.0,1.0,0.00072509063633,7.98275862069
39883,18,4,2017-10-31,2.0,1.0,0.0273784223028,10.0
28165,39,1,2017-10-31,21.0,1.0,0.0197349668709,9.39630051945
46389,6,5,2017-10-31,0.0,1.0,,
49274,19,0,2017-10-31,4.0,1.0,0.0123765470684,10.0
38233,14,2,2017-10-31,0.0,1.0,,
53310,7,4,2017-10-31,64.0,1.0,0.00498812351544,6.45112781955
14839,14,3,2017-10-31,0.0,1.0,,
56200,32,4,2017-10-31,0.0,1.0,,
63140,39,5,2017-10-31,4.0,1.0,0.0198774846856,9.13522012579
62215,14,1,2017-10-31,0.0,1.0,,
9202,30,1,2017-10-31,7.0,1.0,0.00197524690586,3.58860759494
14774,3,1,2017-10-31,0.0,1.0,,
58001,19,2,2017-10-31,3.0,1.0,0.0123765470684,10.0
29157,14,4,2017-10-31,0.0,1.0,,
68946,35,1,2017-10-31,6.0,1.0,0.0018752344043,10.0
40841,7,3,2017-10-31,82.0,1.0,0.0039392424053,7.88638527452
21552,30,4,2017-10-31,5.0,0.0,0.00197524690586,3.56962025316
21671,20,1,2017-10-31,20.0,1.0,0.000250031253907,5.0
29642,20,0,2017-10-31,68.0,1.0,0.000250031253907,5.0
45309,2,0,2017-10-31,0.0,1.0,,
40026,7,1,2017-10-31,116.0,1.0,0.00497062132767,6.49899396378
8754,7,5,2017-10-31,40.0,1.0,0.00498812351544,6.49122807018
34913,14,0,2017-10-31,7.0,1.0,0.00198774846856,10.0
22431,24,5,2017-10-31,0.0,0.0,,
44145,30,0,2017-10-31,8.0,1.0,0.00197524690586,3.60759493671
60041,40,1,2017-10-31,0.0,1.0,,
22578,5,5,2017-10-31,0.0,0.0,,
9366,24,4,2017-10-31,0.0,0.0,,
50793,19,1,2017-10-31,6.0,1.0,0.0123765470684,10.0
40099,37,5,2017-10-31,1.0,1.0,0.00182522815352,6.78082191781
36029,19,5,2017-10-31,1.0,1.0,0.0123765470684,10.0
45262,35,5,2017-10-31,0.0,1.0,,
31035,40,4,2017-10-31,2.0,0.0,0.016127015877,7.67441860465
19469,13,2,2017-10-31,13.0,1.0,0.00225028128516,8.65
42993,34,4,2017-10-31,0.0,1.0,,
51229,25,1,2017-10-31,0.0,1.0,,
46043,19,4,2017-10-31,1.0,1.0,0.0123765470684,10.0
48269,2,2,2017-10-31,0.0,1.0,,
23117,19,3,2017-10-31,7.0,1.0,0.0123765470684,10.0
71010,14,5,2017-10-31,0.0,1.0,,
39422,5,0,2017-10-31,4.0,1.0,0.124890611326,8.998998999
48780,35,2,2017-10-31,3.0,1.0,0.0018752344043,10.0
36926,35,3,2017-10-31,1.0,1.0,0.0018752344043,10.0
68433,6,1,2017-10-31,1.0,1.0,0.0148768596075,8.31932773109
34106,6,2,2017-10-31,1.0,1.0,0.0148768596075,8.31932773109
35847,34,3,2017-10-31,0.0,1.0,,
63626,18,3,2017-10-31,1.0,1.0,0.0273784223028,10.0
11491,39,3,2017-10-31,8.0,1.0,0.0194486810851,9.31156392621
24591,40,3,2017-10-31,1.0,1.0,0.016127015877,7.67441860465
70526,10,3,2017-10-31,0.0,1.0,,
36837,11,5,2017-10-31,0.0,1.0,,
26018,10,2,2017-10-31,3.0,1.0,0.00987623452932,4.16835443038
50126,8,3,2017-10-31,0.0,1.0,,
14813,8,1,2017-10-31,1.0,1.0,0.00128766095762,10.0
12129,22,1,2017-10-31,0.0,1.0,,
67406,23,5,2017-10-31,0.0,1.0,,
23219,11,4,2017-10-31,1.0,1.0,0.00123765470684,1.91919191919
933,10,0,2017-10-31,6.0,1.0,0.00987623452932,4.70632911392
22443,33,3,2017-10-31,0.0,0.0,,
63040,2,3,2017-10-31,0.0,1.0,,
20385,21,1,2017-10-31,2.0,1.0,0.00373796724591,10.0
51948,38,5,2017-10-31,0.0,1.0,,
48614,33,0,2017-10-31,6.0,1.0,0.0248781097637,10.0
1720,36,0,2017-10-31,2.0,1.0,0.237404675584,3.89152185361
54766,34,2,2017-10-31,0.0,1.0,,
50002,4,5,2017-10-31,0.0,0.0,,
21015,12,4,2017-10-31,2.0,1.0,0.00612576572072,8.55102040816
19103,12,2,2017-10-31,9.0,1.0,0.00612576572072,8.55102040816
139,3,0,2017-10-31,1.0,1.0,0.00185023127891,5.67567567568
16413,28,1,2017-10-31,4.0,1.0,0.0112389048631,5.55061179088
13485,26,1,2017-10-31,1.0,1.0,0.0823852981623,10.0
47920,8,0,2017-10-31,0.0,1.0,,
39392,21,5,2017-10-31,0.0,1.0,,
54424,38,3,2017-10-31,0.0,1.0,,
64650,8,2,2017-10-31,2.0,1.0,0.00128766095762,10.0
53543,4,3,2017-10-31,1.0,0.0,0.00847605950744,4.26253687316
16486,26,5,2017-10-31,0.0,1.0,,
34424,10,1,2017-10-31,0.0,1.0,,
37001,8,4,2017-10-31,0.0,1.0,,
69041,30,5,2017-10-31,2.0,1.0,0.00197524690586,3.54430379747
56093,27,4,2017-10-31,0.0,1.0,,
55806,11,0,2017-10-31,0.0,1.0,,
61610,29,5,2017-10-31,0.0,1.0,,
22352,23,4,2017-10-31,0.0,1.0,,
58819,27,5,2017-10-31,0.0,1.0,,
70449,27,3,2017-10-31,0.0,1.0,,
43387,11,2,2017-10-31,1.0,1.0,0.00123765470684,1.91919191919
67627,27,2,2017-10-31,1.0,1.0,0.0141267658457,10.0
21531,28,2,2017-10-31,1.0,1.0,0.0112389048631,5.55061179088
61663,28,4,2017-10-31,1.0,1.0,0.0112389048631,5.55061179088
68850,2,4,2017-10-31,0.0,1.0,,
23879,36,1,2017-10-31,1.0,1.0,0.237404675584,3.89152185361
15066,33,2,2017-10-31,1.0,0.0,0.0248781097637,10.0
57040,37,0,2017-10-31,94.0,1.0,0.00168021002625,7.06101190476
32709,2,5,2017-10-31,0.0,1.0,,
65775,39,2,2017-10-31,15.0,1.0,0.0198774846856,9.30817610063
25972,4,0,2017-10-31,1.0,0.0,0.00847605950744,4.26253687316
27659,21,3,2017-10-31,0.0,1.0,,
44326,33,5,2017-10-31,0.0,0.0,,
37961,22,5,2017-10-31,0.0,1.0,,
25366,21,0,2017-10-31,5.0,1.0,0.00373796724591,10.0
30890,26,4,2017-10-31,0.0,1.0,,
66474,10,4,2017-10-31,2.0,1.0,0.00987623452932,4.36075949367
35245,33,4,2017-10-31,0.0,0.0,,
14679,22,2,2017-10-31,2.0,1.0,0.00350043755469,7.82142857143
55811,11,3,2017-10-31,4.0,1.0,0.00123765470684,2.92929292929
49936,21,4,2017-10-31,0.0,1.0,,
68054,26,3,2017-10-31,0.0,1.0,,
1641,11,1,2017-10-31,0.0,1.0,,
24693,10,5,2017-10-31,0.0,1.0,,
30954,2,1,2017-10-31,0.0,1.0,,
2884,33,1,2017-10-31,2.0,0.0,0.0248781097637,10.0
10672,27,1,2017-10-31,5.0,1.0,0.0141267658457,9.82300884956
12802,21,2,2017-10-31,3.0,1.0,0.00373796724591,10.0
20436,36,3,2017-10-31,0.0,1.0,,
61205,39,0,2017-10-31,29.0,1.0,0.0198324790599,9.35829551185
30775,3,2,2017-10-31,0.0,1.0,,
36847,29,3,2017-10-31,1.0,1.0,0.00123765470684,10.0
33279,22,3,2017-10-31,0.0,1.0,,
65199,37,4,2017-10-31,22.0,1.0,0.00120265033129,8.45114345114
53468,23,2,2017-10-31,0.0,1.0,,
50601,9,0,2017-10-31,0.0,1.0,,
11142,12,3,2017-10-31,8.0,1.0,0.00612576572072,8.55102040816
3825,30,2,2017-10-31,3.0,0.0,0.00197524690586,3.58860759494
40554,27,0,2017-10-31,0.0,1.0,,
61393,22,4,2017-10-31,0.0,1.0,,
52400,34,0,2017-10-31,1.0,1.0,0.000487560945118,2.5641025641
20045,29,0,2017-10-31,4.0,1.0,0.00123765470684,10.0
32576,32,2,2017-10-31,2.0,1.0,0.00236279534942,9.4708994709
54995,4,4,2017-10-31,0.0,0.0,,
25379,23,0,2017-10-31,1.0,1.0,0.0108763595449,10.0
20396,23,1,2017-10-31,1.0,1.0,0.0108763595449,10.0
53249,3,5,2017-10-31,0.0,1.0,,
50461,12,0,2017-10-31,26.0,1.0,0.00612576572072,8.71836734694
7793,3,3,2017-10-31,0.0,1.0,,
42298,9,4,2017-10-31,0.0,1.0,,
26762,12,1,2017-10-31,8.0,1.0,0.00612576572072,8.55102040816
15525,3,4,2017-10-31,0.0,1.0,,
63562,4,1,2017-10-31,1.0,0.0,0.00847605950744,4.26253687316
11566,8,5,2017-10-31,0.0,1.0,,
8970,36,4,2017-10-31,0.0,1.0,,
20074,23,3,2017-10-31,0.0,1.0,,
34195,40,2,2017-10-31,1.0,1.0,0.016127015877,7.67441860465
38085,4,2,2017-10-31,2.0,0.0,0.00847605950744,4.26253687316
67381,29,2,2017-10-31,0.0,0.0,,
6705,26,0,2017-10-31,1.0,1.0,0.0823852981623,10.0
50402,29,1,2017-10-31,2.0,1.0,0.00123765470684,10.0
52249,38,4,2017-10-31,0.0,1.0,,
46511,12,5,2017-10-31,0.0,1.0,,
7388,9,5,2017-10-31,0.0,1.0,,
41216,22,0,2017-10-31,1.0,1.0,0.00350043755469,7.82142857143
612,37,2,2017-10-31,23.0,1.0,0.00162645330666,7.1714066103
1024,35,0,2017-10-31,7.0,1.0,0.0018752344043,10.0
8926,9,1,2017-10-31,1.0,1.0,0.00173771721465,6.40287769784
66259,37,1,2017-10-31,54.0,1.0,0.00135141892737,7.90934320074
68589,36,2,2017-10-31,1.0,1.0,,
48700,9,2,2017-10-31,0.0,1.0,,
47995,29,0,2017-12-01,0.0,1.0,,
15413,2,3,2017-12-01,0.0,1.0,,
57,19,1,2017-12-01,2.0,1.0,0.0123765470684,9.49494949495
27291,6,0,2017-12-01,0.0,1.0,,
69274,37,2,2017-12-01,20.0,1.0,0.00164270533817,6.89497716895
31402,19,3,2017-12-01,5.0,1.0,,
40994,31,0,2017-12-01,28.0,1.0,0.00486310788849,7.17737789203
6023,35,2,2017-12-01,13.0,1.0,0.0018752344043,10.0
24084,10,0,2017-12-01,4.0,1.0,0.00987623452932,4.93670886076
34806,11,2,2017-12-01,0.0,1.0,,
48341,16,0,2017-12-01,0.0,1.0,,
6685,31,4,2017-12-01,9.0,1.0,0.00486310788849,7.17737789203
27248,40,2,2017-12-01,0.0,1.0,,
2102,23,2,2017-12-01,1.0,1.0,0.0108763595449,10.0
44774,22,1,2017-12-01,0.0,1.0,,
1495,4,5,2017-12-01,3.0,0.0,0.00847605950744,4.41002949853
46915,18,4,2017-12-01,1.0,1.0,0.0273784223028,10.0
22297,15,3,2017-12-01,2.0,0.0,0.0336292036505,10.0
6150,29,5,2017-12-01,1.0,1.0,0.00123765470684,10.0
10965,37,4,2017-12-01,19.0,1.0,0.00134516814602,7.75092936803
59167,35,4,2017-12-01,0.0,1.0,,
30715,15,5,2017-12-01,1.0,0.0,0.0336292036505,10.0
53394,34,1,2017-12-01,0.0,1.0,,
59169,35,0,2017-12-01,6.0,1.0,0.00184398049756,10.0
2061,15,4,2017-12-01,1.0,0.0,0.0336292036505,10.0
26099,18,3,2017-12-01,4.0,1.0,0.0273784223028,10.0
28062,33,1,2017-12-01,1.0,1.0,0.0373796724591,6.98996655518
50668,37,1,2017-12-01,51.0,1.0,0.0011488936117,8.69423286181
42910,15,0,2017-12-01,5.0,1.0,0.0336292036505,10.0
56570,9,3,2017-12-01,0.0,0.0,,
1955,34,2,2017-12-01,0.0,1.0,,
44342,16,3,2017-12-01,1.0,0.0,0.0173771721465,10.0
63265,18,5,2017-12-01,1.0,1.0,0.0273784223028,10.0
45351,24,3,2017-12-01,0.0,1.0,,
45352,24,0,2017-12-01,2.0,1.0,0.0137392174022,6.00545950864
63493,15,1,2017-12-01,4.0,0.0,0.0336292036505,10.0
17051,31,5,2017-12-01,0.0,1.0,,
59888,23,1,2017-12-01,2.0,1.0,0.0108763595449,10.0
48521,15,2,2017-12-01,2.0,0.0,0.0336292036505,10.0
36037,31,1,2017-12-01,8.0,1.0,0.00486310788849,7.14652956298
18989,9,5,2017-12-01,0.0,0.0,,
67831,33,5,2017-12-01,0.0,1.0,,
13996,6,3,2017-12-01,0.0,1.0,,
44925,9,4,2017-12-01,0.0,0.0,,
10701,6,2,2017-12-01,0.0,1.0,,
10501,10,2,2017-12-01,3.0,1.0,0.00987623452932,4.93670886076
15631,10,4,2017-12-01,1.0,1.0,0.00987623452932,4.93670886076
43451,36,0,2017-12-01,2.0,1.0,0.165520690086,5.65709969789
36644,17,0,2017-12-01,1.0,1.0,0.00072509063633,10.0
21679,5,1,2017-12-01,7.0,1.0,0.124890611326,8.3983983984
9265,22,4,2017-12-01,5.0,1.0,0.00350043755469,7.0
16274,10,3,2017-12-01,1.0,1.0,0.00987623452932,4.93670886076
56627,10,1,2017-12-01,4.0,1.0,0.00987623452932,4.93670886076
46195,37,3,2017-12-01,29.0,1.0,0.00131891486436,8.0
69547,2,1,2017-12-01,0.0,1.0,,
43072,27,1,2017-12-01,4.0,1.0,0.0152519064883,9.4262295082
64338,8,0,2017-12-01,4.0,0.0,0.00128766095762,10.0
33733,18,0,2017-12-01,4.0,1.0,0.0273784223028,10.0
42372,8,3,2017-12-01,0.0,0.0,,
61840,17,5,2017-12-01,0.0,1.0,,
55530,22,0,2017-12-01,5.0,1.0,0.00350043755469,7.05357142857
23645,29,3,2017-12-01,0.0,1.0,,
46114,33,2,2017-12-01,2.0,1.0,0.0373796724591,6.98996655518
58013,17,1,2017-12-01,11.0,1.0,0.00072509063633,7.5
37021,33,4,2017-12-01,0.0,1.0,,
10023,17,2,2017-12-01,0.0,1.0,,
28454,9,2,2017-12-01,0.0,0.0,,
47123,23,4,2017-12-01,0.0,1.0,,
63435,27,0,2017-12-01,10.0,1.0,0.0152519064883,9.4262295082
34856,6,1,2017-12-01,0.0,1.0,,
65589,22,2,2017-12-01,1.0,1.0,0.00350043755469,7.14285714286
42239,6,5,2017-12-01,0.0,1.0,,
62525,18,1,2017-12-01,4.0,1.0,0.0273784223028,10.0
67048,35,5,2017-12-01,0.0,1.0,,
24390,27,4,2017-12-01,0.0,1.0,,
12249,31,2,2017-12-01,22.0,1.0,0.00486310788849,7.18508997429
60365,18,2,2017-12-01,2.0,1.0,0.0273784223028,10.0
66391,4,3,2017-12-01,0.0,0.0,,
7295,25,3,2017-12-01,0.0,1.0,,
3209,9,1,2017-12-01,0.0,0.0,,
36740,25,0,2017-12-01,2.0,1.0,0.00600075009376,8.22916666667
60101,16,5,2017-12-01,0.0,0.0,,
44117,28,1,2017-12-01,2.0,1.0,0.0112389048631,5.55061179088
70725,3,0,2017-12-01,6.0,1.0,0.00185023127891,4.43918918919
1607,38,5,2017-12-01,0.0,1.0,,
34365,28,4,2017-12-01,1.0,1.0,0.0112389048631,5.55061179088
69876,29,2,2017-12-01,0.0,0.0,,
25982,16,1,2017-12-01,0.0,0.0,,
15828,16,4,2017-12-01,0.0,0.0,,
4,6,4,2017-12-01,1.0,1.0,0.0148768596075,10.0
46697,22,5,2017-12-01,0.0,1.0,,
17760,9,0,2017-12-01,0.0,0.0,,
32937,25,2,2017-12-01,1.0,1.0,0.00600075009376,8.54166666667
23180,36,1,2017-12-01,1.0,1.0,0.237404675584,3.94418114797
5605,35,1,2017-12-01,1.0,1.0,0.0018752344043,10.0
40629,16,2,2017-12-01,0.0,0.0,,
38461,3,1,2017-12-01,0.0,1.0,,
51308,10,5,2017-12-01,0.0,1.0,,
1276,2,2,2017-12-01,8.0,0.0,0.00237529691211,10.0
28764,2,5,2017-12-01,0.0,1.0,,
9205,27,3,2017-12-01,20.0,1.0,0.0131266408301,10.0
24688,22,3,2017-12-01,1.0,1.0,0.00350043755469,10.0
13026,3,2,2017-12-01,0.0,0.0,,
23915,17,4,2017-12-01,0.0,1.0,,
42499,17,3,2017-12-01,0.0,1.0,,
30909,34,5,2017-12-01,0.0,1.0,,
65320,31,3,2017-12-01,5.0,1.0,0.00486310788849,7.14652956298
64021,40,0,2017-12-01,2.0,1.0,0.016127015877,7.67441860465
28174,39,5,2017-12-01,10.0,1.0,0.0198774846856,8.11320754717
38958,5,4,2017-12-01,0.0,1.0,,
19189,4,1,2017-12-01,1.0,0.0,0.00847605950744,4.70501474926
66445,8,4,2017-12-01,1.0,0.0,0.00128766095762,10.0
40558,27,2,2017-12-01,3.0,1.0,0.0138354794349,10.0
20572,13,4,2017-12-01,11.0,1.0,0.00225028128516,8.27222222222
32214,5,3,2017-12-01,3.0,0.0,0.124890611326,8.3983983984
4565,21,0,2017-12-01,9.0,1.0,0.00373796724591,8.38127090301
9445,23,5,2017-12-01,0.0,1.0,,
53665,21,3,2017-12-01,0.0,1.0,,
3950,32,4,2017-12-01,0.0,1.0,,
63744,30,2,2017-12-01,0.0,1.0,,
48061,7,4,2017-12-01,117.0,1.0,0.00498812351544,5.98245614035
32635,5,2,2017-12-01,7.0,0.0,0.124890611326,8.3983983984
61990,36,4,2017-12-01,1.0,1.0,0.237404675584,3.94418114797
9050,12,5,2017-12-01,0.0,1.0,,
25780,30,0,2017-12-01,0.0,1.0,,
67985,38,3,2017-12-01,0.0,1.0,,
40380,37,0,2017-12-01,60.0,1.0,0.00159769971246,7.00312989045
64183,20,0,2017-12-01,54.0,1.0,0.000250031253907,5.0
65338,12,3,2017-12-01,1.0,1.0,0.00612576572072,9.79591836735
46103,8,1,2017-12-01,1.0,1.0,0.00128766095762,10.0
52884,12,1,2017-12-01,4.0,1.0,0.00612576572072,9.84693877551
55376,39,4,2017-12-01,23.0,1.0,0.019633704213,8.25596943649
2056,32,0,2017-12-01,0.0,1.0,,
71434,40,5,2017-12-01,0.0,1.0,,
7490,23,3,2017-12-01,1.0,1.0,0.0108763595449,10.0
56230,21,2,2017-12-01,4.0,1.0,0.00373796724591,10.0
2932,21,4,2017-12-01,2.0,1.0,0.00373796724591,10.0
38709,32,3,2017-12-01,0.0,1.0,,
12311,39,3,2017-12-01,27.0,1.0,0.0198774846856,8.11320754717
66053,33,3,2017-12-01,3.0,1.0,0.0373796724591,6.98996655518
16379,39,1,2017-12-01,53.0,1.0,0.0198774846856,8.11320754717
70834,20,3,2017-12-01,10.0,1.0,0.000250031253907,5.5
30477,30,4,2017-12-01,0.0,1.0,,
47549,14,2,2017-12-01,0.0,0.0,,
5736,33,0,2017-12-01,9.0,1.0,0.0373796724591,6.98996655518
57748,14,1,2017-12-01,2.0,1.0,0.00198774846856,5.0
41230,28,0,2017-12-01,3.0,1.0,0.0112389048631,5.55061179088
24449,34,0,2017-12-01,0.0,1.0,,
54912,14,4,2017-12-01,0.0,0.0,,
61617,29,1,2017-12-01,1.0,0.0,0.00108388548569,10.0
65021,4,4,2017-12-01,0.0,0.0,,
13651,19,2,2017-12-01,3.0,1.0,0.0123765470684,9.49494949495
66778,24,1,2017-12-01,0.0,1.0,,
21212,29,4,2017-12-01,0.0,0.0,,
23762,20,2,2017-12-01,13.0,1.0,0.000250031253907,5.0
32119,13,0,2017-12-01,38.0,1.0,0.00225028128516,7.92777777778
69763,20,5,2017-12-01,20.0,1.0,0.000250031253907,5.0
60254,26,1,2017-12-01,3.0,1.0,0.0784160520065,8.93726584297
45466,32,5,2017-12-01,0.0,1.0,,
27519,26,4,2017-12-01,0.0,1.0,,
60249,26,3,2017-12-01,2.0,1.0,0.0823852981623,8.48254931715
33864,40,4,2017-12-01,1.0,0.0,0.016127015877,7.67441860465
2328,35,3,2017-12-01,5.0,1.0,0.00178147268409,10.0
11597,32,2,2017-12-01,0.0,1.0,,
56504,28,5,2017-12-01,0.0,1.0,,
63735,7,1,2017-12-01,143.0,1.0,0.00497437179647,6.0065343051
21260,4,2,2017-12-01,1.0,0.0,0.00847605950744,4.70501474926
57334,38,4,2017-12-01,0.0,0.0,,
42775,24,4,2017-12-01,2.0,1.0,0.0137392174022,6.00545950864
57549,26,2,2017-12-01,2.0,1.0,0.0823852981623,8.48254931715
26735,13,2,2017-12-01,12.0,1.0,0.00225028128516,7.85
24599,3,5,2017-12-01,0.0,1.0,,
24601,3,4,2017-12-01,0.0,1.0,,
68365,20,1,2017-12-01,18.0,1.0,0.000250031253907,5.0
52245,38,1,2017-12-01,0.0,1.0,,
23332,28,3,2017-12-01,8.0,0.0,0.0112389048631,5.55061179088
16192,13,3,2017-12-01,7.0,1.0,0.00214276784598,9.08401400233
70223,21,5,2017-12-01,30.0,1.0,0.00373796724591,10.0
18172,13,1,2017-12-01,9.0,1.0,0.00225028128516,8.59444444444
27339,12,2,2017-12-01,5.0,1.0,0.00612576572072,9.83673469388
16217,12,0,2017-12-01,10.0,1.0,0.00612576572072,9.83673469388
53534,2,0,2017-12-01,0.0,1.0,,
56923,39,0,2017-12-01,88.0,1.0,0.0198437304663,8.13141813142
69491,12,4,2017-12-01,0.0,1.0,,
70179,38,2,2017-12-01,0.0,1.0,,
63373,34,4,2017-12-01,0.0,1.0,,
49159,20,4,2017-12-01,13.0,1.0,0.000250031253907,5.0
40975,13,5,2017-12-01,4.0,1.0,0.00225028128516,7.94444444444
44010,3,3,2017-12-01,0.0,1.0,,
9237,26,5,2017-12-01,0.0,1.0,,
23244,21,1,2017-12-01,2.0,1.0,0.00373796724591,8.17725752508
51909,7,5,2017-12-01,84.0,1.0,0.00496562070259,6.01963746224
58716,5,5,2017-12-01,0.0,1.0,,
28849,39,2,2017-12-01,52.0,1.0,0.0198774846856,8.11320754717
62367,37,5,2017-12-01,2.0,1.0,0.00182522815352,6.50684931507
46955,30,5,2017-12-01,0.0,1.0,,
61609,11,3,2017-12-01,0.0,1.0,,
35370,25,4,2017-12-01,0.0,1.0,,
52372,5,0,2017-12-01,6.0,1.0,0.124890611326,8.5985985986
