,item_sku_id,dc_id,date,quantity,vendibility,original_price,discount,item_first_cate_cd,item_second_cate_cd,item_third_cate_cd,brand_code
63838,37,4,2017-12-22,11.0,1.0,0.00132766595824,7.81544256121,7,29,149,148
58451,23,0,2017-12-22,3.0,1.0,0.0106025753219,10.0,7,30,170,958
9426,16,4,2017-12-22,0.0,1.0,,,1,5,21,534
55941,21,4,2017-12-22,0.0,1.0,,,1,4,52,399
22871,14,0,2017-12-22,0.0,1.0,,,7,29,149,749
25304,40,2,2017-12-22,1.0,1.0,0.016127015877,7.67441860465,1,4,13,1069
62183,26,0,2017-12-22,5.0,1.0,0.0823852981623,8.33080424886,1,3,6,332
61070,26,1,2017-12-22,6.0,1.0,0.0823852981623,8.33080424886,1,3,6,332
51809,11,4,2017-12-22,0.0,1.0,,,7,30,540,1264
71514,15,3,2017-12-22,4.0,1.0,0.0336292036505,10.0,1,5,21,285
66316,34,0,2017-12-22,16.0,1.0,0.000487560945118,2.5641025641,7,30,166,207
71590,15,2,2017-12-22,0.0,1.0,,,1,5,21,285
39821,30,1,2017-12-22,0.0,1.0,,,7,29,144,1125
59886,23,2,2017-12-23,0.0,1.0,,,7,30,170,958
50084,32,4,2017-12-23,0.0,1.0,,,7,30,168,400
60546,26,5,2017-12-23,0.0,0.0,,,1,3,6,332
50041,32,2,2017-12-23,1.0,1.0,0.00236279534942,10.0,7,30,168,400
71486,15,4,2017-12-23,2.0,1.0,0.0336292036505,10.0,1,5,21,285
30207,36,4,2017-12-23,0.0,1.0,,,1,5,21,284
25621,40,4,2017-12-23,0.0,0.0,,,1,4,13,1069
62862,26,3,2017-12-23,0.0,1.0,,,1,3,6,332
60762,26,2,2017-12-23,0.0,1.0,,,1,3,6,332
9336,16,0,2017-12-23,2.0,1.0,0.0173771721465,10.0,1,5,21,534
27236,39,0,2017-12-23,97.0,1.0,0.0198774846856,7.42641509434,1,5,21,738
27229,39,3,2017-12-23,14.0,1.0,0.0195199399925,7.5438708851,1,5,21,738
64633,37,0,2017-12-23,165.0,1.0,0.0011613951744,8.50376749193,7,29,149,148
63664,37,5,2017-12-23,6.0,1.0,0.00171896487061,6.90909090909,7,29,149,148
51665,11,1,2017-12-23,0.0,1.0,,,7,30,540,1264
27640,39,2,2017-12-23,35.0,1.0,0.0198774846856,7.39245283019,1,5,21,738
55228,21,5,2017-12-23,0.0,1.0,,,1,4,52,399
19960,24,0,2017-12-23,0.0,1.0,,,7,31,314,1194
39108,30,4,2017-12-23,0.0,1.0,,,7,29,144,1125
10470,19,1,2017-12-23,3.0,1.0,0.0122577822228,9.66037735849,1,4,14,738
69641,22,0,2017-12-23,1.0,1.0,0.00350043755469,10.0,7,29,144,485
45848,20,4,2017-12-23,2.0,1.0,0.000250031253907,5.0,7,30,539,1143
9308,16,3,2017-12-23,0.0,0.0,,,1,5,21,534
34146,28,1,2017-12-23,0.0,0.0,,,1,4,18,648
66756,34,4,2017-12-23,0.0,1.0,,,7,30,166,207
39531,30,5,2017-12-23,2.0,1.0,0.00197524690586,3.10126582278,7,29,144,1125
22546,14,1,2017-12-23,1.0,1.0,0.00198774846856,7.08176100629,7,29,149,749
64745,37,2,2017-12-23,37.0,1.0,0.00182522815352,6.50684931507,7,29,149,148
44348,38,2,2017-12-23,20.0,1.0,,,7,31,175,874
11297,17,0,2017-12-23,1.0,1.0,0.00072509063633,4.8275862069,7,29,144,394
42359,27,0,2017-12-23,2.0,1.0,0.0152519064883,9.4262295082,1,7,32,538
68416,35,5,2017-12-23,0.0,1.0,,,1,7,32,158
45717,38,5,2017-12-23,0.0,1.0,,,7,31,175,874
46247,20,1,2017-12-23,28.0,1.0,0.000250031253907,5.0,7,30,539,1143
11179,31,0,2017-12-23,11.0,1.0,0.0045218152269,7.94028200166,7,30,166,90
58035,23,0,2017-12-23,3.0,1.0,0.0106313289161,10.0,7,30,170,958
25977,40,0,2017-12-23,1.0,1.0,0.016127015877,7.67441860465,1,4,13,1069
66979,34,5,2017-12-23,0.0,1.0,,,7,30,166,207
17385,18,2,2017-12-23,1.0,1.0,0.0273784223028,10.0,1,3,11,39
25406,40,2,2017-12-23,1.0,1.0,0.016127015877,7.67441860465,1,4,13,1069
13897,12,0,2017-12-23,42.0,1.0,0.00610701337667,8.329580348,7,31,151,367
49006,32,5,2017-12-23,0.0,1.0,,,7,30,168,400
10109,19,4,2017-12-23,0.0,1.0,,,1,4,14,738
18750,18,5,2017-12-23,0.0,1.0,,,1,3,11,39
32660,25,2,2017-12-23,0.0,1.0,,,7,30,170,783
32657,25,3,2017-12-23,0.0,1.0,,,7,30,170,783
53827,29,0,2017-12-23,1.0,1.0,0.00123765470684,10.0,7,29,148,1450
20710,33,2,2017-12-23,1.0,0.0,0.0373796724591,7.32441471572,1,4,18,588
22954,14,5,2017-12-23,0.0,1.0,,,7,29,149,749
32084,36,0,2017-12-23,3.0,1.0,0.237404675584,3.62295945234,1,5,21,284
43962,38,3,2017-12-23,0.0,1.0,,,7,31,175,874
53824,29,2,2017-12-23,0.0,0.0,,,7,29,148,1450
67325,34,3,2017-12-23,0.0,1.0,,,7,30,166,207
31582,36,2,2017-12-23,1.0,1.0,0.237404675584,3.62295945234,1,5,21,284
45492,38,4,2017-12-23,0.0,1.0,,,7,31,175,874
41289,27,4,2017-12-23,0.0,0.0,,,1,7,32,538
53756,29,1,2017-12-23,0.0,0.0,,,7,29,148,1450
11081,31,5,2017-12-23,1.0,1.0,0.00486310788849,7.17223650386,7,30,166,90
71152,22,5,2017-12-23,1.0,1.0,0.00350043755469,10.0,7,29,144,485
66648,34,2,2017-12-23,0.0,1.0,,,7,30,166,207
9299,16,2,2017-12-23,3.0,1.0,0.0173771721465,10.0,1,5,21,534
34582,28,0,2017-12-23,5.0,1.0,0.0112389048631,5.10567296997,1,4,18,648
67619,35,3,2017-12-23,0.0,1.0,,,1,7,32,158
39437,30,0,2017-12-23,1.0,1.0,0.00197524690586,3.10126582278,7,29,144,1125
39427,30,1,2017-12-23,0.0,1.0,,,7,29,144,1125
40968,27,1,2017-12-23,0.0,1.0,,,1,7,32,538
70631,22,3,2017-12-23,0.0,1.0,,,7,29,144,485
10858,31,3,2017-12-23,3.0,0.0,0.00444680585073,8.12482429013,7,30,166,90
18731,18,1,2017-12-23,2.0,1.0,0.0273784223028,10.0,1,3,11,39
10828,31,4,2017-12-23,3.0,1.0,0.00444680585073,8.12482429013,7,30,166,90
13605,12,1,2017-12-23,27.0,1.0,0.00612576572072,8.23265306122,7,31,151,367
11896,17,2,2017-12-23,2.0,1.0,0.00072509063633,9.13793103448,7,29,144,394
55099,21,4,2017-12-23,1.0,1.0,0.00373796724591,6.35451505017,1,4,52,399
34839,28,3,2017-12-23,0.0,0.0,,,1,4,18,648
14316,12,3,2017-12-23,7.0,1.0,0.00612576572072,8.2306122449,7,31,151,367
25802,40,1,2017-12-23,0.0,1.0,,,1,4,13,1069
40666,27,5,2017-12-23,0.0,1.0,,,1,7,32,538
46196,20,0,2017-12-23,172.0,1.0,0.000250031253907,5.0,7,30,539,1143
67565,35,1,2017-12-23,2.0,1.0,0.0018752344043,10.0,1,7,32,158
28709,39,5,2017-12-23,5.0,1.0,0.0198774846856,7.39622641509,1,5,21,738
63194,26,4,2017-12-23,1.0,1.0,0.0823852981623,8.33080424886,1,3,6,332
58530,23,3,2017-12-23,0.0,1.0,,,7,30,170,958
22581,14,0,2017-12-23,0.0,1.0,,,7,29,149,749
52274,11,2,2017-12-23,0.0,1.0,,,7,30,540,1264
67044,34,0,2017-12-23,0.0,1.0,,,7,30,166,207
11239,31,1,2017-12-23,1.0,1.0,0.00361295161895,10.0,7,30,166,90
46008,20,5,2017-12-23,8.0,1.0,0.000250031253907,5.0,7,30,539,1143
31750,36,5,2017-12-23,0.0,1.0,,,1,5,21,284
21214,33,1,2017-12-23,1.0,0.0,0.0373796724591,7.32441471572,1,4,18,588
21871,33,4,2017-12-23,0.0,0.0,,,1,4,18,588
7152,13,1,2017-12-23,8.0,1.0,0.00225028128516,8.77777777778,7,29,149,518
17281,18,0,2017-12-23,1.0,1.0,0.0273784223028,10.0,1,3,11,39
22498,14,2,2017-12-23,0.0,1.0,,,7,29,149,749
22597,14,4,2017-12-23,0.0,1.0,,,7,29,149,749
68308,35,2,2017-12-23,0.0,1.0,,,1,7,32,158
71500,15,0,2017-12-23,8.0,1.0,0.0336292036505,10.0,1,5,21,285
11112,31,2,2017-12-23,2.0,1.0,0.00486310788849,7.17223650386,7,30,166,90
11969,17,5,2017-12-23,1.0,1.0,0.00072509063633,4.8275862069,7,29,144,394
28031,39,1,2017-12-23,49.0,1.0,0.0198774846856,7.41257861635,1,5,21,738
11600,17,1,2017-12-23,2.0,1.0,0.00072509063633,5.0,7,29,144,394
68319,35,0,2017-12-23,5.0,1.0,0.0018752344043,10.0,1,7,32,158
33659,28,4,2017-12-23,0.0,0.0,,,1,4,18,648
19517,24,3,2017-12-23,1.0,1.0,0.0137392174022,6.36032757052,7,31,314,1194
69918,22,1,2017-12-23,0.0,1.0,,,7,29,144,485
66181,37,4,2017-12-23,20.0,1.0,0.00130516314539,8.04597701149,7,29,149,148
13748,12,2,2017-12-23,7.0,1.0,0.00612576572072,8.40612244898,7,31,151,367
67070,34,1,2017-12-23,0.0,1.0,,,7,30,166,207
6266,13,4,2017-12-23,1.0,1.0,0.00225028128516,8.77777777778,7,29,149,518
39122,30,3,2017-12-23,0.0,1.0,,,7,29,144,1125
25089,40,3,2017-12-23,0.0,1.0,,,1,4,13,1069
71606,15,1,2017-12-23,4.0,1.0,0.0336292036505,10.0,1,5,21,285
52120,11,3,2017-12-23,1.0,1.0,0.00123765470684,2.82828282828,7,30,540,1264
6257,13,5,2017-12-23,0.0,1.0,,,7,29,149,518
68670,22,4,2017-12-23,3.0,1.0,0.00350043755469,10.0,7,29,144,485
21359,33,0,2017-12-23,2.0,1.0,0.0373796724591,7.32441471572,1,4,18,588
42594,27,2,2017-12-23,0.0,1.0,,,1,7,32,538
53129,29,5,2017-12-23,0.0,1.0,,,7,29,148,1450
19667,24,1,2017-12-23,0.0,1.0,,,7,31,314,1194
56195,21,1,2017-12-23,4.0,1.0,0.00373796724591,7.92642140468,1,4,52,399
27662,39,4,2017-12-23,18.0,1.0,0.0196074509314,7.52805406784,1,5,21,738
9287,16,4,2017-12-23,0.0,1.0,,,1,5,21,534
33192,25,1,2017-12-23,0.0,1.0,,,7,30,170,783
40114,27,3,2017-12-23,0.0,1.0,,,1,7,32,538
29440,36,3,2017-12-23,0.0,1.0,,,1,5,21,284
71610,15,2,2017-12-23,2.0,1.0,0.0336292036505,10.0,1,5,21,285
29617,36,1,2017-12-23,0.0,1.0,,,1,5,21,284
9491,19,5,2017-12-23,1.0,1.0,0.0123765470684,9.49494949495,1,4,14,738
35745,28,2,2017-12-23,1.0,0.0,0.0112389048631,5.10567296997,1,4,18,648
49473,32,1,2017-12-23,0.0,1.0,,,7,30,168,400
9269,16,1,2017-12-23,0.0,1.0,,,1,5,21,534
32543,25,5,2017-12-23,0.0,1.0,,,7,30,170,783
58939,23,5,2017-12-23,0.0,1.0,,,7,30,170,958
56563,21,3,2017-12-23,1.0,1.0,0.00373796724591,10.0,1,4,52,399
71613,15,3,2017-12-23,1.0,1.0,0.0336292036505,10.0,1,5,21,285
9275,16,5,2017-12-23,0.0,0.0,,,1,5,21,534
39717,30,2,2017-12-23,1.0,1.0,0.00197524690586,3.10126582278,7,29,144,1125
6570,13,0,2017-12-23,8.0,1.0,0.00225028128516,8.77777777778,7,29,149,518
48511,32,0,2017-12-23,4.0,1.0,0.00236279534942,9.4708994709,7,30,168,400
21419,33,3,2017-12-23,0.0,0.0,,,1,4,18,588
32974,25,4,2017-12-23,2.0,0.0,0.00600075009376,8.9375,7,30,170,783
54740,21,0,2017-12-23,7.0,1.0,0.00373796724591,8.67224080268,1,4,52,399
54810,21,2,2017-12-23,1.0,1.0,0.00373796724591,10.0,1,4,52,399
6292,13,2,2017-12-23,9.0,1.0,0.00225028128516,8.77777777778,7,29,149,518
53947,29,4,2017-12-23,0.0,0.0,,,7,29,148,1450
46645,20,2,2017-12-23,126.0,1.0,0.000250031253907,5.0,7,30,539,1143
68685,22,2,2017-12-23,6.0,1.0,0.00350043755469,7.5,7,29,144,485
71594,15,5,2017-12-23,0.0,1.0,,,1,5,21,285
9622,19,0,2017-12-23,7.0,1.0,0.0123765470684,9.49494949495,1,4,14,738
25184,40,5,2017-12-23,1.0,0.0,0.016127015877,7.67441860465,1,4,13,1069
11841,17,4,2017-12-23,0.0,1.0,,,7,29,144,394
9834,19,2,2017-12-23,4.0,1.0,0.0115426928366,9.82021011589,1,4,14,738
49321,32,3,2017-12-23,1.0,1.0,0.00236279534942,10.0,7,30,168,400
61478,26,1,2017-12-23,1.0,1.0,0.0823852981623,8.33080424886,1,3,6,332
45585,38,1,2017-12-23,0.0,1.0,,,7,31,175,874
57758,23,4,2017-12-23,0.0,1.0,,,7,30,170,958
14137,12,4,2017-12-23,5.0,1.0,0.00612576572072,8.26530612245,7,31,151,367
19489,24,4,2017-12-23,0.0,1.0,,,7,31,314,1194
10076,19,3,2017-12-23,2.0,1.0,0.0123765470684,9.49494949495,1,4,14,738
68044,35,4,2017-12-23,0.0,1.0,,,1,7,32,158
52367,11,5,2017-12-23,0.0,1.0,,,7,30,540,1264
19009,18,3,2017-12-23,0.0,1.0,,,1,3,11,39
14090,12,5,2017-12-23,1.0,1.0,0.00612576572072,8.14285714286,7,31,151,367
61632,26,0,2017-12-23,2.0,1.0,0.0823852981623,8.33080424886,1,3,6,332
6814,13,3,2017-12-23,7.0,1.0,0.00225028128516,8.77777777778,7,29,149,518
46050,20,3,2017-12-23,262.0,1.0,0.000250031253907,5.0,7,30,539,1143
19493,24,2,2017-12-23,1.0,1.0,0.0137392174022,6.36032757052,7,31,314,1194
57682,23,1,2017-12-23,1.0,1.0,0.0108763595449,10.0,7,30,170,958
22372,33,5,2017-12-23,0.0,0.0,,,1,4,18,588
12715,17,3,2017-12-23,3.0,1.0,0.00072509063633,4.94827586207,7,29,144,394
51806,11,4,2017-12-23,0.0,1.0,,,7,30,540,1264
44034,38,0,2017-12-23,1.0,1.0,0.000437554694337,10.0,7,31,175,874
65828,37,1,2017-12-23,36.0,1.0,0.00100387548444,9.47696139477,7,29,149,148
54077,29,3,2017-12-23,0.0,1.0,,,7,29,148,1450
19168,18,4,2017-12-23,0.0,1.0,,,1,3,11,39
63797,37,3,2017-12-23,6.0,1.0,0.00182522815352,6.50684931507,7,29,149,148
36132,28,5,2017-12-23,0.0,0.0,,,1,4,18,648
22649,14,3,2017-12-23,0.0,1.0,,,7,29,149,749
19610,24,5,2017-12-23,0.0,1.0,,,7,31,314,1194
32936,25,0,2017-12-23,0.0,1.0,,,7,30,170,783
51800,11,0,2017-12-23,0.0,1.0,,,7,30,540,1264
52754,29,3,2017-12-24,0.0,1.0,,,7,29,148,1450
67140,34,1,2017-12-24,5.0,1.0,0.000487560945118,5.10256410256,7,30,166,207
39478,30,1,2017-12-24,0.0,1.0,,,7,29,144,1125
45361,38,4,2017-12-24,0.0,1.0,,,7,31,175,874
28120,39,2,2017-12-24,15.0,1.0,0.0198774846856,7.47610062893,1,5,21,738
31226,36,5,2017-12-24,0.0,1.0,,,1,5,21,284
9377,16,3,2017-12-24,3.0,0.0,0.0173771721465,10.0,1,5,21,534
68332,35,5,2017-12-24,0.0,1.0,,,1,7,32,158
39875,30,2,2017-12-24,0.0,1.0,,,7,29,144,1125
66453,34,5,2017-12-24,0.0,1.0,,,7,30,166,207
39460,30,0,2017-12-24,0.0,1.0,,,7,29,144,1125
68322,35,3,2017-12-24,1.0,1.0,0.0018752344043,10.0,1,7,32,158
28127,39,4,2017-12-24,12.0,1.0,0.0198774846856,7.47924528302,1,5,21,738
39443,30,5,2017-12-24,1.0,1.0,0.00197524690586,3.10126582278,7,29,144,1125
32300,36,0,2017-12-24,0.0,1.0,,,1,5,21,284
39663,30,4,2017-12-24,0.0,1.0,,,7,29,144,1125
60794,26,1,2017-12-24,0.0,1.0,,,1,3,6,332
40230,27,4,2017-12-24,0.0,0.0,,,1,7,32,538
11539,17,3,2017-12-24,2.0,1.0,0.00072509063633,5.0,7,29,144,394
71497,15,1,2017-12-24,10.0,1.0,0.0336292036505,9.33085501859,1,5,21,285
41395,27,3,2017-12-24,0.0,1.0,,,1,7,32,538
7166,13,5,2017-12-24,2.0,1.0,0.00225028128516,8.77777777778,7,29,149,518
68458,35,4,2017-12-24,1.0,1.0,0.0018752344043,10.0,1,7,32,158
57341,23,5,2017-12-24,0.0,1.0,,,7,30,170,958
57764,23,0,2017-12-24,1.0,1.0,0.0108763595449,10.0,7,30,170,958
59091,23,4,2017-12-24,0.0,1.0,,,7,30,170,958
49391,32,0,2017-12-24,4.0,1.0,0.00236279534942,9.4708994709,7,30,168,400
19204,18,2,2017-12-24,2.0,1.0,0.0273784223028,10.0,1,3,11,39
19178,18,5,2017-12-24,0.0,1.0,,,1,3,11,39
6850,13,3,2017-12-24,2.0,1.0,0.00225028128516,8.77777777778,7,29,149,518
66575,34,2,2017-12-24,0.0,1.0,,,7,30,166,207
45095,38,5,2017-12-24,0.0,1.0,,,7,31,175,874
59424,23,3,2017-12-24,0.0,1.0,,,7,30,170,958
17489,18,4,2017-12-24,1.0,1.0,0.0273784223028,10.0,1,3,11,39
20786,33,3,2017-12-24,2.0,0.0,0.0373796724591,6.98996655518,1,4,18,588
20606,33,4,2017-12-24,1.0,0.0,0.0373796724591,6.98996655518,1,4,18,588
6381,13,4,2017-12-24,8.0,1.0,0.00225028128516,8.77777777778,7,29,149,518
44726,38,1,2017-12-24,0.0,1.0,,,7,31,175,874
9703,19,3,2017-12-24,8.0,1.0,,,1,4,14,738
52062,11,1,2017-12-24,0.0,1.0,,,7,30,540,1264
55112,21,4,2017-12-24,1.0,1.0,0.00373796724591,6.35451505017,1,4,52,399
55101,21,3,2017-12-24,0.0,1.0,,,1,4,52,399
59899,23,2,2017-12-24,1.0,1.0,0.0108763595449,10.0,7,30,170,958
45937,20,4,2017-12-24,17.0,1.0,0.000250031253907,5.0,7,30,539,1143
66546,34,3,2017-12-24,0.0,1.0,,,7,30,166,207
30345,36,1,2017-12-24,1.0,1.0,0.237404675584,3.62295945234,1,5,21,284
7205,13,2,2017-12-24,3.0,1.0,0.00225028128516,8.77777777778,7,29,149,518
51350,32,1,2017-12-24,0.0,1.0,,,7,30,168,400
70657,22,0,2017-12-24,1.0,1.0,0.00350043755469,10.0,7,29,144,485
51269,32,4,2017-12-24,0.0,1.0,,,7,30,168,400
51643,11,2,2017-12-24,0.0,1.0,,,7,30,540,1264
46455,20,0,2017-12-24,74.0,1.0,0.000250031253907,5.0,7,30,539,1143
53305,29,2,2017-12-24,0.0,0.0,,,7,29,148,1450
40319,27,5,2017-12-24,0.0,1.0,,,1,7,32,538
68263,35,1,2017-12-24,0.0,1.0,,,1,7,32,158
46018,20,2,2017-12-24,180.0,1.0,0.000250031253907,5.0,7,30,539,1143
9355,16,1,2017-12-24,0.0,1.0,,,1,5,21,534
58639,23,1,2017-12-24,1.0,1.0,0.0108763595449,10.0,7,30,170,958
21981,33,5,2017-12-24,1.0,0.0,0.0373796724591,6.98996655518,1,4,18,588
50956,32,5,2017-12-24,0.0,1.0,,,7,30,168,400
52400,29,5,2017-12-24,0.0,1.0,,,7,29,148,1450
52441,29,0,2017-12-24,0.0,1.0,,,7,29,148,1450
53491,29,4,2017-12-24,0.0,0.0,,,7,29,148,1450
8603,13,0,2017-12-24,12.0,1.0,0.00222777847231,8.86644219978,7,29,149,518
45524,38,0,2017-12-24,0.0,1.0,,,7,31,175,874
42293,27,1,2017-12-24,0.0,1.0,,,1,7,32,538
32375,36,4,2017-12-24,3.0,1.0,0.237404675584,3.62295945234,1,5,21,284
31650,36,2,2017-12-24,2.0,1.0,0.237404675584,3.62295945234,1,5,21,284
71379,22,5,2017-12-24,0.0,1.0,,,7,29,144,485
42449,27,2,2017-12-24,1.0,1.0,0.0152519064883,10.0,1,7,32,538
53763,29,1,2017-12-24,0.0,0.0,,,7,29,148,1450
62637,26,5,2017-12-24,1.0,0.0,0.0823852981623,8.33080424886,1,3,6,332
19077,18,0,2017-12-24,5.0,1.0,0.0273784223028,10.0,1,3,11,39
27273,39,5,2017-12-24,3.0,1.0,0.0198774846856,7.46352201258,1,5,21,738
9413,16,5,2017-12-24,0.0,0.0,,,1,5,21,534
8348,13,1,2017-12-24,4.0,1.0,0.00225028128516,8.77777777778,7,29,149,518
25498,40,0,2017-12-24,2.0,1.0,0.016127015877,7.67441860465,1,4,13,1069
70034,22,3,2017-12-24,2.0,1.0,0.00350043755469,7.5,7,29,144,485
25520,40,1,2017-12-24,1.0,1.0,0.016127015877,7.67441860465,1,4,13,1069
32593,25,1,2017-12-24,0.0,1.0,,,7,30,170,783
27056,39,1,2017-12-24,26.0,1.0,0.0196849606201,7.54032770227,1,5,21,738
33632,28,0,2017-12-24,1.0,1.0,0.0112389048631,4.99443826474,1,4,18,648
51690,11,5,2017-12-24,0.0,1.0,,,7,30,540,1264
10996,31,0,2017-12-24,6.0,1.0,0.00423802975372,8.52507374631,7,30,166,90
22989,14,4,2017-12-24,0.0,1.0,,,7,29,149,749
32473,25,2,2017-12-24,0.0,1.0,,,7,30,170,783
33739,28,2,2017-12-24,0.0,0.0,,,1,4,18,648
22912,14,1,2017-12-24,0.0,1.0,,,7,29,149,749
68906,22,2,2017-12-24,1.0,1.0,0.00350043755469,7.32857142857,7,29,144,485
11065,31,4,2017-12-24,20.0,1.0,0.00373796724591,9.66555183946,7,30,166,90
9749,19,0,2017-12-24,7.0,1.0,0.0123765470684,9.49494949495,1,4,14,738
62354,26,3,2017-12-24,0.0,1.0,,,1,3,6,332
9328,16,2,2017-12-24,1.0,1.0,0.0173771721465,10.0,1,5,21,534
55710,21,5,2017-12-24,0.0,1.0,,,1,4,52,399
25994,40,3,2017-12-24,2.0,1.0,0.016127015877,7.67441860465,1,4,13,1069
36415,28,3,2017-12-24,1.0,0.0,0.0112389048631,5.10567296997,1,4,18,648
11210,31,5,2017-12-24,0.0,1.0,,,7,30,166,90
66977,34,0,2017-12-24,2.0,1.0,0.000487560945118,7.5641025641,7,30,166,207
20391,24,3,2017-12-24,1.0,1.0,0.0137392174022,5.36851683348,7,31,314,1194
9293,16,4,2017-12-24,0.0,1.0,,,1,5,21,534
11178,31,1,2017-12-24,8.0,1.0,0.00376922115264,9.58540630182,7,30,166,90
51927,11,4,2017-12-24,0.0,1.0,,,7,30,540,1264
52246,11,0,2017-12-24,0.0,1.0,,,7,30,540,1264
14047,12,4,2017-12-24,4.0,1.0,0.00612576572072,8.75510204082,7,31,151,367
32917,25,5,2017-12-24,0.0,1.0,,,7,30,170,783
22878,14,0,2017-12-24,0.0,1.0,,,7,29,149,749
9270,16,0,2017-12-24,2.0,1.0,0.0173771721465,10.0,1,5,21,534
71635,15,0,2017-12-24,15.0,1.0,0.0336292036505,9.30594795539,1,5,21,285
36205,28,4,2017-12-24,0.0,0.0,,,1,4,18,648
21302,33,2,2017-12-24,2.0,0.0,0.0373796724591,7.15719063545,1,4,18,588
25563,40,4,2017-12-24,0.0,1.0,,,1,4,13,1069
36296,28,5,2017-12-24,0.0,0.0,,,1,4,18,648
51726,11,3,2017-12-24,0.0,1.0,,,7,30,540,1264
71579,15,2,2017-12-24,9.0,1.0,0.0336292036505,9.42156133829,1,5,21,285
56881,21,1,2017-12-24,2.0,1.0,0.00373796724591,7.67558528428,1,4,52,399
64253,37,3,2017-12-24,14.0,1.0,0.00149893736717,7.26438698916,7,29,149,148
9451,19,5,2017-12-24,0.0,1.0,,,1,4,14,738
63703,37,1,2017-12-24,39.0,1.0,0.00111388923615,8.82154882155,7,29,149,148
61045,26,4,2017-12-24,0.0,1.0,,,1,3,6,332
64287,37,5,2017-12-24,2.0,1.0,0.00182522815352,6.50684931507,7,29,149,148
29103,39,3,2017-12-24,12.0,1.0,0.0194611826478,7.62831631014,1,5,21,738
9449,19,2,2017-12-24,2.0,1.0,0.0123765470684,9.49494949495,1,4,14,738
71595,15,5,2017-12-24,3.0,1.0,0.0336292036505,9.25650557621,1,5,21,285
71593,15,3,2017-12-24,2.0,1.0,0.0336292036505,9.6282527881,1,5,21,285
21331,33,0,2017-12-24,6.0,1.0,0.0373796724591,6.98996655518,1,4,18,588
32821,25,0,2017-12-24,1.0,1.0,0.00600075009376,8.3125,7,30,170,783
32862,25,3,2017-12-24,0.0,1.0,,,7,30,170,783
32853,25,4,2017-12-24,0.0,0.0,,,7,30,170,783
13218,12,2,2017-12-24,6.0,1.0,0.00612576572072,8.75510204082,7,31,151,367
10179,19,1,2017-12-24,1.0,1.0,0.0123765470684,9.49494949495,1,4,14,738
50468,32,3,2017-12-24,0.0,1.0,,,7,30,168,400
21633,33,1,2017-12-24,2.0,0.0,0.0373796724591,6.98996655518,1,4,18,588
68958,22,4,2017-12-24,0.0,1.0,,,7,29,144,485
33848,28,1,2017-12-24,0.0,0.0,,,1,4,18,648
45839,20,3,2017-12-24,221.0,1.0,0.000250031253907,5.0,7,30,539,1143
55517,21,2,2017-12-24,1.0,1.0,0.00373796724591,6.35451505017,1,4,52,399
64190,37,4,2017-12-24,49.0,1.0,0.000987623452932,9.46835443038,7,29,149,148
43396,38,3,2017-12-24,0.0,1.0,,,7,31,175,874
64814,37,0,2017-12-24,50.0,1.0,0.00129641205151,7.92671166827,7,29,149,148
24985,40,2,2017-12-24,0.0,1.0,,,1,4,13,1069
61921,26,0,2017-12-24,0.0,1.0,,,1,3,6,332
71535,15,4,2017-12-24,7.0,0.0,0.0336292036505,9.25650557621,1,5,21,285
12694,17,4,2017-12-24,3.0,1.0,0.00072509063633,6.6724137931,7,29,144,394
12689,17,5,2017-12-24,0.0,1.0,,,7,29,144,394
19485,24,4,2017-12-24,3.0,1.0,0.0137392174022,5.36851683348,7,31,314,1194
32244,36,3,2017-12-24,0.0,1.0,,,1,5,21,284
46377,20,1,2017-12-24,58.0,1.0,0.000250031253907,5.0,7,30,539,1143
67642,35,2,2017-12-24,0.0,1.0,,,1,7,32,158
13430,12,3,2017-12-24,7.0,1.0,0.00612576572072,8.75510204082,7,31,151,367
20159,24,2,2017-12-24,2.0,1.0,0.0137392174022,5.36851683348,7,31,314,1194
13440,12,5,2017-12-24,1.0,1.0,0.00612576572072,8.75510204082,7,31,151,367
49906,32,2,2017-12-24,2.0,1.0,0.00236279534942,8.9417989418,7,30,168,400
67552,35,0,2017-12-24,5.0,1.0,0.0018752344043,10.0,1,7,32,158
46145,20,5,2017-12-24,6.0,1.0,0.000250031253907,5.0,7,30,539,1143
18449,18,1,2017-12-24,2.0,1.0,0.0273784223028,10.0,1,3,11,39
22787,14,2,2017-12-24,0.0,1.0,,,7,29,149,749
10870,31,3,2017-12-24,3.0,1.0,0.00444680585073,8.12482429013,7,30,166,90
12421,17,1,2017-12-24,0.0,1.0,,,7,29,144,394
40998,27,0,2017-12-24,2.0,1.0,0.0152519064883,9.4262295082,1,7,32,538
19765,24,1,2017-12-24,2.0,1.0,0.0137392174022,5.36851683348,7,31,314,1194
61955,26,2,2017-12-24,1.0,1.0,0.0823852981623,8.33080424886,1,3,6,332
54654,21,0,2017-12-24,3.0,1.0,0.00373796724591,7.56856187291,1,4,52,399
11226,31,2,2017-12-24,14.0,1.0,0.00486310788849,7.4293059126,7,30,166,90
69382,22,1,2017-12-24,0.0,1.0,,,7,29,144,485
19878,24,0,2017-12-24,2.0,1.0,0.0137392174022,5.36851683348,7,31,314,1194
22437,14,3,2017-12-24,0.0,1.0,,,7,29,149,749
14418,12,0,2017-12-24,35.0,1.0,0.00610451306413,8.78558263363,7,31,151,367
